date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,y
29.05.20 13:00,"18,78","116,26","115,1",286,"26,74","441,89","1,54","50,32","51,45","55,34","31,51","51,32","55,82","58,1","50,16","51,07","3,98","2,35","0,5","5,22","1,53","15,16","-8,76","-7,68","49,2","0,16","-2,5","-0,1","-0,01","1,92","4,13","4,25","4,25","4,35","5,84","4,06","55,1","216,56","239,16","235,4","30,09","90,08","60,47","1,4","1,92","0,77","1,42","939,93","65,35","58,94","69,62","68,02","59,51","55,92","144,2","49,92","24,38","758,53","42,97","6,9","274,36","25,2"
29.05.20 14:00,"18,78","116,17","115,1",286,"26,78","441,96","1,54","50,42","51,7","55,01","31,61","51,08","55,8","56,52","49,87",51,"3,98","2,35","0,5","5,15","1,52","15,06","-8,82","-7,77","49,16","0,16","-2,48","-0,1","-0,01","1,92","4,09","4,16","4,16","4,35","5,77","3,99","53,03","216,72","239,19","235,41","28,9","91,34","58,31","1,29","1,92","0,77","1,42","940,31","65,35","58,82","69,71","68,07","59,39",56,"145,24","49,97","22,27","758,51","58,07","6,48","320,5","25,07"
29.05.20 15:00,"18,78","116,14","115,1",286,"27,03","441,87","1,56","50,54","52,25","55,56","31,6","51,01","55,8","54,95","49,39","51,02","3,98","2,35","0,5","5,09","1,52","14,9","-8,82","-7,81","49,06","0,16","-2,52","-0,1","-0,01","1,92","4,08","4,16","4,16","4,27","5,84","3,9","52,61","216,57","239,16","235,45","27,94","91,22","59,15","1,04","1,92","0,77","1,42","938,71","65,2","58,67","69,55","67,98","59,46","56,9",144,"50,02","19,33","758,61","74,99","4,88","315,44","24,8"
29.05.20 16:00,"18,78","116,16","115,1",286,"27,04","442,06","1,55","50,51","52,86","56,24","31,69","50,95","55,78","53,38","49,05","50,96","3,98","2,35","0,5","5,01","1,52","14,68","-8,86","-7,88","49,09","0,16","-2,58","-0,1","-0,01","1,92","4,2","4,24","4,24","4,12","5,78","4,03","53,77","216,81","239,4","235,49","27,77","91,54","61,01","1,09","1,92","0,77","1,42","942,59","65,27","58,71","69,29","67,88","59,58","56,75","139,42","50,01","19,45","758,7","77,2","2,64","301,5","24,91"
29.05.20 17:00,"18,78","116,18","115,1","281,4","27,25",442,"1,55","50,46","53,35","54,39","31,9","51,01","55,79","51,81","48,7","50,99","3,98","2,35","0,5","4,95","1,52","14,59","-8,92","-7,95","48,61","0,16","-2,57","-0,1","-0,01","1,92","4,34","4,33","4,33","4,2","5,8","4,22","53,68","216,65","239,11","235,54","27,46","91,74","60,76","1,07","1,92","0,77","1,42","937,55","65,41","58,88","69,62","68,13","59,54","56,22","139,29","49,97","19,43","758,8","72,2","4,88","297,28","24,83"
29.05.20 18:00,"18,78","116,19","115,1",276,"27,55","441,99","1,56","50,45","53,85","54,53","31,95","51,08","55,81","50,25","48,51","51,04","3,98","2,35","0,5","4,88","1,52","14,6","-8,93","-7,97","48,42","0,16","-2,74","-0,1","-0,01","1,92","4,39","4,4","4,4","4,21","5,71","4,2","54,73","216,53","239,32","235,58","27,64","91,55","63,41","1,15","1,92","0,77","1,42","939,26","65,44","59,08","69,69","68,14","59,42","55,93","139,1","49,96","19,6","758,9","65,02",5,"291,42","24,88"
29.05.20 19:00,"18,78","116,21","115,1",276,"27,17","441,96","1,55","50,45","54,29","54,56","31,52","51,11","55,8","48,68","48,4","51,01","3,98","2,35","0,5","4,81","1,51","14,62","-8,93","-7,94","48,54","0,16","-2,69","-0,1","-0,01","1,92","4,38","4,47","4,47","4,18","5,8","4,22","58,17","216,53","239,34","235,62","27,82","91,18","65,89","1,15","1,92","0,77","1,42","940,74","65,46","58,83","69,45","68,09","59,59","56,24","139,22","49,97",21,"758,99","50,16",5,300,"24,89"
29.05.20 20:00,"18,78","116,23","115,1",276,"26,83","441,98","1,54","50,45","54,31","55,33","31,54","51,12","55,79","47,12","48,29",51,"3,98","2,35","0,5","4,74","1,51","14,63","-8,87","-7,85","48,26","0,16","-2,57","-0,1","-0,01","1,92","4,34","4,43","4,43","4,17","5,84","4,3","58,37","216,67","239,13","235,66","27,61","91,81","65,79","1,16","1,92","0,77","1,42","940,84","65,55","58,73","69,49","68,23","59,76","55,36","140,21","49,98","20,92","759,09","42,02",5,"304,82","24,91"
29.05.20 21:00,"18,78","116,25","115,1",276,"26,68","441,88","1,55","50,45","54,23","54,98","31,54","51,02","55,79","45,55","48,1","50,99","3,98","2,35","0,5","4,67","1,51","14,65","-8,85","-7,86","47,64","0,16","-2,53","-0,1","-0,01","1,92","4,35","4,42","4,42","4,21","5,81","4,35","57,79","216,37","238,89","235,7","27,04","92,18","65,17","1,12","1,92","0,77","1,42","939,35","65,37","58,72","69,52","68,27","59,84","55,63","139,11",50,"19,3","759,19","41,17","4,75","314,53","24,81"
29.05.20 22:00,"18,78","116,27","115,1",276,"26,82","441,89","1,54","50,44","54,17","55,73","31,49","50,88","55,76","43,99","47,76","50,99","3,98","2,35","0,5","4,6","1,51","14,66","-8,85","-7,85","47,51","0,16","-2,44","-0,11","-0,01","1,92","4,3","4,38","4,38","4,24","5,79","4,47","55,32","216,75","239,18","235,74","26,09","92,24","63,06","1,22","1,92","0,77","1,42","939,95","65,37","58,75","69,58","68,2","59,79","55,61","138,74","50,01","18,1","759,28","46,47","3,86","315,11","25,3"
29.05.20 23:00,"18,78","116,23","115,1",276,"26,63","442,01","1,55","50,44","54,12","54,66","31,63","50,97","55,75","42,42","47,37",51,"3,98","2,35","0,5","4,52","1,5","14,65","-8,86","-7,86","46,5","0,16","-2,43","-0,1","-0,01","1,92","4,41","4,41","4,41","4,32","5,74","4,54","56,28","216,59","239,15","235,76","25,22","92,68","66,37","1,17","1,92","0,77","1,42","936,24","65,45","58,91","69,54","68,2","59,88","55,55","136,17","50,03",17,"759,38","49,46","3,09","323,15","25,07"
30.05.20 0:00,"18,78","116,16","115,1",276,"26,86","441,87","1,55","50,44","54,08","55,1","31,98","50,74","55,75","40,85","46,97","51,01","3,98","2,35","0,5","4,46","1,5","14,63","-8,82","-7,83","46,14","0,16","-2,39","-0,1","-0,01","1,92","4,35","4,45","4,45","4,29","5,72","4,62","60,77","216,6","239,05","235,78","24,53","92,11","69,15","1,14","1,92","0,77","1,42","942,39","65,5","58,96","69,81","68,26","59,83","55,17","136,61","50,04","15,99","759,47","48,77",3,"324,54","25,14"
30.05.20 1:00,"18,78","116,08","115,1",276,"26,58","441,99","1,54","50,44","54,08","55,06","31,72","50,79","55,75","39,28","46,64","50,96","3,98","2,35","0,5","4,42","1,5","14,61","-8,93","-7,95","46,21","0,16","-2,47","-0,1","-0,01","1,92","4,48","4,51","4,51","4,36","5,79","4,6","60,55","216,44","238,91","235,79","23,88","93,09","68,92","1,18","1,92","0,77","1,42","937,24","65,7","59,13","69,89","68,6","59,99","54,51","137,06","49,8","12,59","759,57","66,11",3,"305,71","25,15"
30.05.20 2:00,"18,78","116,01","115,1",276,"26,64","442,03","1,55","50,43","54,03","55,08","31,39","50,81","55,73","37,71","46,33","50,99","3,98","2,35","0,5","4,91","1,5","14,59","-8,92","-7,97","45,25","0,16","-2,46","-0,1","-0,01","1,92","4,44","4,46","4,46","4,28","5,74","4,65","59,98","216,61","238,89","235,8","23,5","93,25","68,42","1,14","1,92","0,77","1,42","939,7","65,78","59,08","69,93","68,56","59,79","54,49","136,3","50,1","9,76","759,66","76,8",3,"287,07","25,4"
30.05.20 3:00,"18,78","115,93","115,1",276,"26,83","442,01","1,55","50,42","53,98","54,75","31,43","50,58","55,7","36,13","45,97","50,97","3,98","2,35","0,5","4,86","1,49","14,57","-8,93",-8,"44,93","0,16","-2,49","-0,1","-0,01","1,92","4,35","4,43","4,43","4,2","5,7","4,66","58,87","216,43","239,08","235,82","22,84","93,63","67,43","1,11","1,92","0,77","1,42","941,92","65,84","59,14","70,06","68,63","59,74","54,05","135,54","50,09",9,"759,75","78,65",3,"284,56","25,32"
30.05.20 4:00,"18,78","115,86","115,1",276,"26,69","441,99","1,54","50,41","53,93","54,84","31,48","50,63","55,76","34,56","45,57","50,95","3,98","2,35","0,5","4,81","1,49","14,56","-8,97","-8,04","45,08","0,16","-2,5","-0,1","-0,01","1,92","4,47","4,48","4,48","4,3","5,75","4,78","58,16","216,59","239,04","235,83","22,32","93,96","67,2","1,15","1,92","0,77","1,42","938,04","65,65","59,33","70,12","68,67","59,9","53,73","135,06","50,07","8,94","759,85","78,51",3,"284,14","25,01"
30.05.20 5:00,"18,78","115,78","115,1",276,"26,88","442,09","1,54","50,4","53,87","54,87","31,98","50,58","55,72","32,99","45,23",51,"3,98","2,35","0,5","4,77","1,49","14,55","-8,99","-8,08","45,17","0,16","-2,48","-0,1","-0,01","1,92","4,52","4,49","4,49","4,35","5,8","4,81","57,32","216,15","238,85","235,85","22,04","93,64","66,9","1,17","1,92","0,77","1,42","937,95","65,8","59,15","70,04","68,78","60,02","53,92","135,83","50,06","8,26","759,93","80,19",3,"277,25","25,05"
30.05.20 6:00,"18,78","115,7","115,1",276,"27,03","442,02","1,55","50,39","53,82","55,25","31,26","50,54","55,73","31,41","44,98","50,98","3,98","2,35","0,5","4,72","1,49","14,55","-8,94","-8,01","45,53","0,16","-2,5","-0,11","-0,01","1,92","4,49","4,51","4,51","4,34","5,7","4,78","57,86","216,36","238,73","235,87","22,33","93,49","67,18","1,17","1,92","0,77","1,42","939,56","65,92","59,28","69,96","68,79","60,03","53,68","135,47","50,05","11,35","759,94","70,15","3,18","289,27","25,04"
30.05.20 7:00,"18,78","115,61","115,1",276,"27,31","441,97","1,55","50,38","53,77","54,93","31,9","50,67","55,75","29,84","44,87","50,99","3,98","2,35","0,5","4,66","1,49","14,55","-8,94","-7,99",46,"0,15","-2,5","-0,11","-0,01","1,92","4,47","4,51","4,51","4,34","5,77","4,66","59,04","216,21","238,92","235,9","23,23","93,74","68,15","1,09","1,92","0,77","1,42","940,29","65,77","59,05","69,74","68,63","60,03","54,4","135,28","50,03","14,14","759,94",58,"3,75",290,"24,95"
30.05.20 8:00,"18,78","115,52","115,1",276,"27,36","441,98","1,55","50,38","53,74","55,46","31,64","50,84","55,73","28,26","44,96","50,99","3,98","2,35","0,5","4,58","1,49","14,5","-8,88","-7,91","45,88","0,15","-2,52","-0,11","-0,01","1,92","4,42","4,58","4,58","4,34","5,66","4,81","60,59","216,33","239,1","235,94","24,59","92,47","68,66","1,21","1,92","0,77","1,42","942,68","65,47","59,03","69,42","68,32","59,97","55,26","132,86","50,02","15,58","759,94","56,21","4,33","300,04","25,02"
30.05.20 9:00,"18,78","115,5","115,1",276,"27,48","441,92","1,55","50,38","53,72","55,73","31,49","51,11","55,77","26,68","45,07","51,03","3,98","2,35","0,5","4,5","1,49","14,45","-8,85","-7,89","45,71","0,15","-2,41","-0,11","-0,01","1,92","4,47","4,6","4,6","4,37","5,65","4,78","61,41","216,41","239,01","235,99","25,88","92,25","69,19","1,26","1,92","0,77","1,42","941,21","65,56","58,79","69,41","68,5","59,87","55,34","134,46","50,01","17,78","759,94","46,53","4,94",310,"25,01"
30.05.20 10:00,"18,78","115,61","115,26","278,61","27,39","442,1","1,55","50,41","53,71","54,5","31,63","51,34","55,8","25,11","45,18","51,01","3,98","2,35","0,5","4,44","1,49","14,6","-8,84","-7,83","46,43","0,15","-2,24","-0,1","-0,01","1,92","4,52","4,53","4,53","4,42","5,7","4,66","61,84","216,15","238,79","236,03","26,8",92,"69,46","1,17","1,92","0,77","1,42","938,68","65,61","58,82","69,53","68,42","59,9","55,24","135,08","49,98","19,64","759,94","35,79","5,95","313,03","24,98"
30.05.20 11:00,"18,78","115,72","115,6",284,"27,36","441,96","1,55","50,43","53,71","55,05","31,76","51,24","55,78","23,53","45,22","50,96","3,98","2,35","0,5","4,66","1,49","14,64","-8,85","-7,86","47,23","0,15","-2,41","-0,1","-0,01","1,86","4,55","4,54","4,54","4,43","5,75","4,6","62,38","216,27","238,86","236,07","27,52","91,79","69,63","1,17","1,86","0,77","1,42","939,26","65,54","58,91","69,65","68,59","60,03","54,39","136,19","49,9","20,12","759,94","30,37","6,89","321,62","25,09"
30.05.20 12:00,"18,78","115,83","115,6",284,"27,28","441,92","1,56","50,43","53,71","55,46","31,82","51,37","55,81","21,95","45,24",51,"3,98","2,35","0,5","4,93","1,49","14,71","-8,87","-7,87","47,7","0,15","-2,49","-0,1","-0,01","1,83","4,6","4,62","4,62","4,48","5,81","4,66","62,69","216,14","238,69","236,11","28,33","91,1","70,11","1,05","1,83","0,77","1,42","940,47","65,75","58,93","69,55","68,49","60,01","54,21","135,94","49,97","20,77","759,94","30,05","6,99","327,84","24,79"
30.05.20 13:00,"18,78","115,94","115,6",284,"27,68","442,04","1,54","50,43","53,71","54,22","32,15","51,15","55,77","20,37","45,26","50,82","3,98","2,35","0,5","4,88","1,49","14,76","-8,88","-7,87","47,87","0,15","-2,51","-0,1","-0,01","1,83","4,62","4,54","4,54","4,46","5,81","4,65","62,91","216,03","238,62","236,15","28,64","91,13","69,98","1,15","1,83","0,77","1,42","938,51","65,75",59,"69,74","68,61","60,05","53,91","136,53","50,05","20,7","759,94","31,35","6,7","323,26","24,87"
30.05.20 14:00,"18,78","116,04","115,6",284,"27,7","442,07","1,56","50,43","53,71","55,36","31,98","51,3","55,81","18,79","45,28","51,16","3,98","2,35","0,5","4,81","1,49","14,69","-8,82","-7,79","47,59","0,16","-2,38","-0,1","-0,01","1,83","4,58","4,51","4,51","4,47","5,84","4,48","63,23","216,05","238,53","236,21","28,85","91,17","70,36","1,26","1,83","0,77","1,42","940,5","65,85","59,04","69,61","68,75","60,14","53,72","137,73","50,08","20,3","759,94","33,17","6,3","314,14","25,09"
30.05.20 15:00,"18,78","116,15","115,6",284,"27,74","441,82","1,55","50,43","53,71","55,33","31,81","51,29","55,83","17,21","45,26","50,99","3,98","2,35","0,5","4,74","1,49","14,58","-8,78","-7,75","48,14","0,16","-2,38","-0,1","-0,01","1,83","4,46","4,54","4,54","4,45","5,84","4,4","63,68","216,13","238,69","236,34","29,15","91,29","70,61","1,22","1,83","0,77","1,42","943,42","65,76","58,99","69,86","68,73","59,92","53,75","137,32","50,07","19,89","759,94","34,99","5,89","305,03","25,09"
30.05.20 16:00,"18,78","116,26","115,6",284,"27,62","441,97","1,55","50,43","53,71","54,79","31,57","51,28","55,77","15,64","45,22","51,02","3,98","2,35","0,5","4,69","1,49","14,49","-8,78","-7,76","47,61","0,16","-2,4","-0,1","-0,01","1,83","4,41","4,56","4,56","4,43","5,83","4,35","63,71","216,31","238,87","236,47","29,24","92,15","70,8","1,14","1,83","0,77","1,42","939,26","65,77","58,99","69,93","68,78","59,71","53,88","136,61","50,04","19,48","759,94","36,82","5,48","295,91","25,38"
30.05.20 17:00,"18,78","116,3","115,6",284,"27,67","442,02","1,55","50,43","53,7","55,39","31,84","51,33","55,82","14,08","45,07","50,97","3,98","2,35","0,5","4,63","1,48","14,43","-8,8","-7,77","48,08","0,16","-2,47","-0,09","-0,01","1,83","4,35","4,64","4,64","4,39","5,88","4,27","63,9","216,57","239,04","236,59","29,19","92,48","70,94","1,16","1,83","0,77","1,42","936,78","65,69","59,18","69,78","68,59","59,76","54,24","133,98",50,"19,08","759,94","38,64","5,08","286,79","24,98"
30.05.20 18:00,"18,78","116,27","115,6",284,"27,59","442,13","1,55","50,43","53,76","54,98","31,51","51,29","55,83","12,51","44,91","50,98","3,98","2,35","0,5","4,58","1,48","14,37","-8,84","-7,82","47,89","0,16","-2,59","-0,09","-0,01","1,83","4,52","4,85","4,85","4,55","5,89","4,5","63,99","216,4","238,79","236,72","28,98","92,21","71,07","1,13","1,83","0,77","1,42","934,2","65,53","58,99","69,47","68,59","60,01","54,52","133,42","49,97","18,67","759,94","40,47","4,67","277,67","24,77"
30.05.20 19:00,"18,78","116,25","115,6",284,"27,44",442,"1,56","50,44","54,19","54,72","31,25","51,27","55,81","10,94","44,74","51,03","3,98","2,35","0,5","4,5","1,47","14,31","-8,86","-7,87","47,88","0,16","-2,67","-0,09","-0,01","1,83","4,62","4,8","4,8","4,54","5,74","4,46","63,96","216,2","238,83","236,85","28,77","92,2","70,92","1,14","1,83","0,77","1,42","934,01","65,65","58,92","69,69","68,68","59,77","54,33","135,21","49,93","18,27","759,94","42,29","4,27","268,56","24,48"
30.05.20 20:00,"18,78","116,22","115,6",284,"27,22","441,87","1,54","50,44","54,68","55,6","31,51","51,3","55,78","9,38","44,45","50,97","3,98","2,35","0,5","4,94","1,47","14,25","-8,86","-7,86","48,33","0,16","-2,64","-0,1","-0,01","1,83","4,59","4,65","4,65","4,43","5,58","4,3","63,71","216,04","238,62","236,98","28,32","92,51","70,45","1,19","1,83","0,77","1,42","935,31","65,47","59,08","69,86","68,62","59,84","54,45","134,27","50,01","17,86","759,94","44,11","3,86","259,44","24,74"
30.05.20 21:00,"18,78","116,19","115,6",284,"27,37","441,99","1,55","50,44","55,16","55,07","31,52","51,25","55,87","7,93","44,05","51,01","3,98","2,35","0,5","5,21","1,46","14,2","-8,84","-7,87","47,98","0,16","-2,54","-0,1","-0,01","1,83","4,6","4,62","4,62","4,41","5,61","4,39","62,95","216,25","238,99","237,11","27,74","92,8","69,91","1,22","1,83","0,77","1,42","937,41","65,47","59,14","69,74","68,42","59,6","54,82","132,98","50,06","17,46","759,94","45,94","3,46","250,32","24,76"
30.05.20 22:00,"18,78","116,16","115,6",284,"27,33","442,05","1,54","50,45","55,65","55,52","31,58","51,07","55,8","39,08","43,76","50,98","3,98","2,35","0,5","5,13","1,46","14,14","-8,78","-7,8","47,71","0,16","-2,42","-0,09","-0,01","1,83","4,54","4,57","4,57","4,35","5,62","4,39","62,68","216,28","238,85","237,19","26,74","92,92","69,73","1,24","1,83","0,77","1,42","942,68","65,65","59,25","69,97","68,53","59,61","54,22","133,29",50,"17,01","759,93","47,74","3,06","241,82","24,89"
30.05.20 23:00,"18,78","116,14","115,6",284,"27,28","442,03","1,53","50,45","56,14","55,28","31,45","51,04","55,78","77,97","43,49","50,92","3,98","2,35","0,5","5,07","1,46","14,12","-8,74","-7,76","47,67","0,16","-2,35","-0,09","-0,01","1,83","4,46","4,61","4,61","4,33","5,64","4,4","62,1","216,64","239,25","237,19","26,02","92,87","69,13","1,26","1,83","0,77","1,42","943,93","65,8","59,35",70,"68,59","59,71","53,84","131,75",50,"14,63","759,86","55,6","2,71","246,43","24,97"
31.05.20 0:00,"18,78","116,11","115,6",284,"27,11","441,85","1,55","50,46","56,62","54,94","31,62","50,97","55,77","77,33","43,23","51,02","3,98","2,35","0,5","4,97","1,45","14,11","-8,77","-7,8","48,02","0,16","-2,31","-0,09","-0,01","1,83","4,53","4,61","4,61","4,38","5,71","4,49","61,74","216,61","239,36","237,18","25,43","93,24","68,89","1,16","1,83","0,77","1,41","945,02","65,84","59,31","70,13","68,57","59,57","53,66","132,94","50,01","13,95","759,76","58,2","2,38","266,5","24,74"
31.05.20 1:00,"18,78","116,19","115,6",284,"27,35","442,05","1,53","50,46","57,11",55,"31,32","50,97","55,77","75,75","42,95","51,03","3,98","2,35","0,5","4,92","1,46","14,09","-8,77","-7,8","48,27","0,16","-2,3","-0,09","-0,01","1,83","4,49","4,63","4,63","4,34","5,72","4,37","61,36","216,78","239,31","237,17","24,41","93,17","68,65","1,13","1,83","0,77","1,41","945,73","65,84","59,5","70,13","68,65","59,59","53,85","133,34","50,03","13,22","759,67","60,98","2,07","259,58","24,89"
31.05.20 2:00,"18,78","116,23","115,6",284,"27,21","441,93","1,53","50,47","56,77","54,93","31,43","50,89","55,71","74,18","42,66","51,02","3,98","2,35","0,5","4,84","1,46","14,08","-8,79","-7,85","48,39","0,16","-2,31","-0,09","-0,01","1,83","4,52","4,63","4,63","4,35","5,74","4,4","61,07","216,64","239,04","237,16","23,65","93,4","68,5","1,18","1,83","0,77","1,42","944,29","65,93","59,27",70,"68,9","59,73","53,59","133,92","49,99",13,"759,57","60,22",2,"254,94","24,84"
31.05.20 3:00,"18,78","116,28","115,6",284,"27,24","441,89","1,54","50,47","55,68","54,94","31,53","50,87","55,75","72,6","42,4","50,99","3,98","2,35","0,5","4,77","1,46","14,07","-8,82","-7,87","48,69","0,16","-2,27","-0,09","-0,01","1,83","4,57","4,6","4,6","4,32","5,76","4,37","61,06","216,64","239,22","237,15","23,07","93,6","68,46","1,16","1,83","0,77","1,42","944,16","65,87","59,28","70,06","68,66","59,71","53,49","133,27","49,95","12,95","759,48","58,75","2,12","262,77","24,94"
31.05.20 4:00,"18,78","116,36","115,6",284,"27,2","441,93","1,54","50,48","54,58","54,75","31,87","50,93","55,74","71,03","42,15","50,99","3,98","2,35","0,5","4,7","1,46","14,06","-8,84","-7,87","48,64","0,16","-2,31","-0,09","-0,01","1,83","4,57","4,64","4,64","4,34","5,78","4,4",61,"216,54","239,03","237,14","22,5","93,99","68,47","1,17","1,83","0,77","1,42","943,99","65,75","59,26",70,"68,78","59,56",54,"134,48","49,93","12,16","759,39","61,48","3,94",250,"25,08"
31.05.20 5:00,"18,78","116,43","115,6",284,"27,34","441,94","1,55","50,48","53,48","55,03","31,6","50,86","55,74","69,45","41,89","50,96","3,98","2,35","0,5","4,64","1,46","14,05","-8,82","-7,86","48,68","0,16","-2,27","-0,09","-0,01","1,83","4,59","4,61","4,61","4,31","5,8","4,32","60,98","216,52","239,21","237,13","22,33","94,42","68,67","1,2","1,83","0,77","1,42","943,27","65,65","59,27","70,03","68,74","59,58","53,89","134,29","49,93",12,"759,29",62,"3,73","251,84","25,14"
31.05.20 6:00,"18,78","116,51","115,6",284,"27,28","442,08","1,54","50,46","52,63","55,37",32,"50,69","55,71","67,87","41,63","50,98","3,98","2,35","0,5","4,59","1,46","14,05","-8,87","-7,94","48,72","0,16","-2,42","-0,09","-0,01","1,83","4,62","4,66","4,66","4,29","5,83","4,28","60,51","216,57","239,27","237,14","22,44","94,04","68,48","1,12","1,83","0,77","1,42","944,67","65,62","59,01","69,95","68,68","59,55","54,51","133,61","49,97","13,02","759,19","60,96","1,99","214,26","24,87"
31.05.20 7:00,"18,78","116,58","115,6",284,"27,67","442,08","1,55","50,44","52,94","54,8","32,02","50,71","55,77","66,3","41,35",51,"3,98","2,35","0,5","4,53","1,46","14,06","-8,94","-8,02","48,77","0,16","-2,55","-0,09","-0,01","1,83","4,65","4,7","4,7","4,29","5,84","4,24","60,36","216,79","239,44","237,19","23,92","93,87","68,37","1,04","1,83","0,77","1,42","942,21","65,64","59,08","69,84","68,52","59,59","54,63","133,17","50,01","15,89","758,99","51,23","2,03",269,"24,88"
31.05.20 8:00,"18,78","116,65","115,6",284,"27,45","442,06","1,55","50,42","53,52","55,16","31,78","50,92","55,76","64,71","41,3",51,"3,98","2,35","0,5","4,45","1,46","14,06","-8,9","-7,93","48,96","0,16","-2,62","-0,08","-0,01","1,83","4,68","4,72","4,72","4,33","5,83","4,26","61,45","216,53","239,65","237,24","25,63","93,6","69,1","0,97","1,83","0,77","1,42","942,72","65,41","58,66","69,4","68,18","59,33","56,23","133,47","50,06","18,49","758,78","44,44","3,57","285,99","24,58"
31.05.20 9:00,"18,78","116,73","115,6",284,"27,53","442,01","1,55","50,43","54,1","54,91","31,51","51,12","55,77","63,12","41,7","51,03","3,98","2,35","0,5","4,36","1,46","14,07","-9,05","-8,08","47,32","0,16","-2,77","-0,08","-0,01","1,86","4,76","4,69","4,69","4,27","5,77","4,2","62,35","216,71","239,48","237,28","27,29","93,22","69,55","1,11","1,86","0,77","1,42","942,43","65,22","58,52","69,32","68,28","59,56","56,32","131,06","50,05","20,41","758,57","37,53","5,11","284,01","24,84"
31.05.20 10:00,"18,78","116,71","115,6",284,"27,46","441,88","1,55","50,41","54,63","54,93","31,7","51,42","55,83","61,54","41,97",51,"3,98","2,35","0,5","4,29","1,46","14,08","-9,12","-8,14","46,84","0,16","-2,85","-0,08","-0,01","1,92","4,83","4,71","4,71","4,3","5,72","4,38","62,97","216,87","239,6","237,33","28,61","92,39","70,04","0,96","1,92","0,77","1,42","944,74","65,42","58,68","69,51","68,22","59,46","55,9","130,9","49,96","21,84","758,35","35,33","5,88","287,99","24,59"
31.05.20 11:00,"18,78","116,54","115,6",284,"27,45","441,94","1,56","50,4","55,04","54,72","31,98","51,3","55,78","59,95","42,08","51,02","3,98","2,35","0,5","4,23","1,46","14,09","-9,09","-8,1","46,67","0,16","-2,98","-0,08","-0,01","1,92","4,72","4,6","4,6","4,21","5,68","4,34","63,38","216,78","239,66","237,38","29,91","92,48","70,3","1,04","1,92","0,77","1,42","942,72","65,58","58,83","69,66","68,59","59,51","55,25","131,51","49,82","23,57","758,14","31,12","5,6","280,24","24,73"
31.05.20 12:00,"18,78","116,36","115,69","281,17","27,75","441,83","1,55","50,41","55,62","55,38","31,61","51,59","55,82","58,36","42,19","50,92","3,98","2,35","0,5","5,23","1,46","14,09","-9,05","-8,05","47,41","0,16",-3,"-0,08","-0,01","1,92","4,71","4,64","4,64","4,22","5,68","4,33",64,"216,92","239,66","237,42","30,54","92,04","70,64","0,99","1,92","0,77","1,42","940,44","65,27","58,61","69,14","68,03","59,26","55,36","130,87","50,04","24,96","757,93","27,19","5,32","275,28","24,73"
31.05.20 13:00,"18,78","116,18","115,7",281,"27,81","442,09","1,55","50,42","56,2","54,8","31,56","51,59","55,86","56,78","42,28","51,03","3,98","2,35","0,5","5,19","1,46","14,1","-9,04","-8,05","47,44","0,16","-2,98","-0,08","-0,01","1,92","4,72","4,62","4,62","4,22","5,64","4,34","64,52","216,81","239,44","237,47","30,9","91,41","71,1","1,1","1,92","0,77","1,42","940,14","65,07","58,5","69,2","67,82","59,22","55,45","131,41","50,17","25,65","757,7","26,34","5,04","260,29","24,95"
31.05.20 14:00,"18,78","116,01","115,7",281,"27,72","442,02","1,56","50,42","56,78","54,87","31,96","51,56","55,85","55,19","42,32","51,02","3,98","2,35","0,5","5,1","1,46","14,14","-8,97","-7,91","48,21","0,17","-2,88","-0,08","-0,01","1,92","4,65","4,56","4,56","4,18","5,69","4,26","65,21","216,88","239,55","237,44","31,57","91,52","71,75","1,2","1,92","0,77","1,42","942,72","65,37","58,65","69,28","68,1","59,52","54,57","133,16","49,99","26,07","757,35","25,76","4,76","253,37","24,99"
31.05.20 15:00,"18,78","115,83","115,7",281,"27,5","442,1","1,55","50,43","57,37","55,26","31,81","51,61","55,84","53,61","42,31","50,99","3,98","2,35","0,5","5,04","1,46","14,18","-8,94","-7,89","48,51","0,17","-2,86","-0,08","-0,01","1,92","4,66","4,58","4,58","4,21","5,72","4,26","65,53","216,73","239,47","237,31","31,69","91,38","71,92","1,19","1,92","0,77","1,41","945,26","65,33","58,73","69,17","68,04","59,46","54,75","132,88","49,95","26,79","756,97","25,18","4,48","257,15","24,93"
31.05.20 16:00,"18,78","115,65","115,7",281,"27,32","442,08","1,56","50,43","57,95","54,97","31,58","51,52","55,85","52,05","42,27",51,"3,98","2,35","0,5","4,97","1,46","14,22","-8,89","-7,85","48,65","0,17","-2,71","-0,08","-0,01","1,92","4,53","4,45","4,45","4,14","5,67",4,"65,55","217,18","239,85","237,18","31,84","90,93","71,86","1,12","1,92","0,77","1,41","945,54","65,12","58,65","69,17","67,89","59,41","55,14","133,53","49,95",27,"756,58","24,6","4,2","268,77","24,81"
